Date,Close,High,Low,Open,Volume,Return,SMA20,SMA50,SMA200,RSI,MACD,Signal_Line,Target,Label_ternary
2018-08-01,11346.2001953125,11390.5498046875,11313.5498046875,11359.7998046875,269700.0,-0.0009069523785937283,11051.227490234374,10850.911015625,10555.079252929687,75.93124557035067,141.5351468072622,110.79842790350051,0,1
2018-08-02,11244.7001953125,11328.900390625,11234.9501953125,11328.900390625,210000.0,-0.008945726168478219,11075.975,10865.52802734375,10560.465502929688,65.68052072412011,136.47965251666938,115.93467282613429,1,1
2018-08-03,11360.7998046875,11368.0,11294.5498046875,11297.7998046875,218300.0,0.010324829240302646,11105.382470703125,10880.641015625,10566.11525390625,78.11155129787463,140.22497879165712,120.79273401923886,1,0
2018-08-06,11387.099609375,11427.650390625,11370.599609375,11401.5,203700.0,0.0023149606664707445,11132.092431640625,10894.61,10571.878500976563,76.72566578854233,143.6593358905302,125.36605439349714,1,1
2018-08-07,11389.4501953125,11428.9501953125,11359.7001953125,11423.150390625,226400.0,0.00020642534254866618,11154.20244140625,10909.7330078125,10577.77150390625,79.90201538167165,144.900439209272,129.27293135665212,1,0
2018-08-08,11450.0,11459.9501953125,11379.2998046875,11412.5,210500.0,0.005316306199962151,11179.287451171875,10926.446015625,10584.288754882813,84.176997478352,149.0517103974962,133.22868716482094,1,-1
2018-08-09,11470.7001953125,11495.2001953125,11454.099609375,11493.25,302200.0,0.001807877319869089,11201.662451171875,10941.13701171875,10590.7180078125,83.43259201279587,152.25683348559323,137.03431642897542,0,-1
2018-08-10,11429.5,11478.75,11419.650390625,11474.9501953125,0.0,-0.003591776841080363,11222.192431640626,10955.8030078125,10596.827006835938,76.30275467233317,149.74622393155914,139.57669792949216,0,1
2018-08-13,11355.75,11406.2998046875,11340.2998046875,11369.599609375,246900.0,-0.006452600726191027,11243.137451171875,10970.3480078125,10602.129008789063,66.29388999783004,140.18952158658612,139.69926266091096,1,-1
2018-08-14,11435.099609375,11452.4501953125,11370.7998046875,11381.7001953125,232600.0,0.006987615029830696,11264.48994140625,10987.1869921875,10607.5855078125,70.03038368109785,137.43435871275688,139.24628187128016,0,1
2018-08-16,11385.0498046875,11449.849609375,11366.25,11397.150390625,290600.0,-0.004376857779749166,11284.719921875,11001.19498046875,10612.8955078125,64.11487069893221,129.71697479137947,137.34042045530003,1,1
2018-08-17,11470.75,11486.4501953125,11431.7998046875,11437.150390625,234700.0,0.0075274326228431665,11310.40244140625,11015.24298828125,10618.431005859375,62.895468540549594,129.02881807116864,135.67809997847377,1,0
2018-08-20,11551.75,11565.2998046875,11499.650390625,11502.099609375,232600.0,0.007061438877143944,11337.479931640624,11030.92498046875,10624.513256835937,64.77476794517926,133.48078852603248,135.23863768798552,1,0
2018-08-21,11570.900390625,11581.75,11539.599609375,11576.2001953125,224200.0,0.00165779129785526,11361.787451171875,11046.603984375,10630.165258789062,63.958358764648445,136.97531746757886,135.5859736439042,1,-1
2018-08-23,11582.75,11620.7001953125,11546.7001953125,11620.7001953125,248500.0,0.0010240870610727093,11384.2099609375,11061.4019921875,10635.960009765626,65.3693629214524,139.09749197343444,136.28827730981027,0,1
2018-08-24,11557.099609375,11604.599609375,11532.0,11566.599609375,218800.0,-0.0022145337355118366,11405.46494140625,11075.40998046875,10641.4830078125,72.5168895852602,137.12882269627335,136.4563863871029,1,1
2018-08-27,11691.9501953125,11700.9501953125,11595.599609375,11605.849609375,199500.0,0.011668203138797129,11431.6974609375,11093.08798828125,10647.683759765625,73.24021657185936,144.7810080644922,138.12131072258074,1,-1
2018-08-28,11738.5,11760.2001953125,11710.5,11731.9501953125,241900.0,0.003981355027167455,11454.70498046875,11111.503984375,10654.6255078125,73.97978904044591,152.83975870623908,141.06500031931242,0,0
2018-08-29,11691.900390625,11753.2001953125,11678.849609375,11744.9501953125,251600.0,-0.003969809547642367,11473.322509765625,11129.345,10661.5692578125,69.4639371440566,153.69448329072657,143.59089691359526,0,0
2018-08-30,11676.7998046875,11698.7998046875,11639.7001953125,11694.75,313800.0,-0.0012915424723947133,11489.3375,11148.6719921875,10668.408505859376,65.50235829850064,151.4080300751193,145.15432354590007,1,-1
2018-08-31,11680.5,11727.650390625,11640.099609375,11675.849609375,346500.0,0.00031688436681198695,11506.052490234375,11166.84099609375,10675.202255859374,64.6815617871411,148.1863739900964,145.76073363473935,0,-1
2018-09-03,11582.349609375,11751.7998046875,11567.400390625,11751.7998046875,234400.0,-0.00840292715423141,11522.9349609375,11183.66599609375,10681.989252929687,59.90662889288907,136.14389006747115,143.8373649212857,0,-1
2018-09-04,11520.2998046875,11602.5498046875,11496.849609375,11598.75,254800.0,-0.00535727264157837,11530.9099609375,11197.635,10688.65775390625,60.82919336491063,120.20755624911908,139.11140318685239,0,1
2018-09-05,11476.9501953125,11542.650390625,11393.849609375,11514.849609375,246100.0,-0.0037628889968090995,11535.402490234375,11211.925,10695.452255859374,52.89122828795838,102.89384944700032,131.867892438882,1,1
2018-09-06,11536.900390625,11562.25,11436.0498046875,11514.150390625,247900.0,0.005223530144531363,11542.775,11227.28,10702.0630078125,60.34896087767335,92.93875172728258,124.08206429656211,1,-1
2018-09-07,11589.099609375,11603.0,11484.400390625,11558.25,295900.0,0.0045245444601755835,11549.72998046875,11245.633984375,10708.5905078125,58.451727725907105,88.24408291009968,116.91446801926962,0,-1
2018-09-10,11438.099609375,11573.0,11427.2998046875,11570.25,286700.0,-0.013029485041085365,11548.099951171875,11262.613984375,10714.287255859375,42.62154560924333,71.5147089603397,107.83451620748365,0,1
2018-09-11,11287.5,11479.400390625,11274.0,11476.849609375,0.0,-0.013166488710376734,11540.999951171874,11274.07798828125,10719.09025390625,34.28346753491516,45.57902310698955,95.38341758738484,1,1
2018-09-12,11369.900390625,11380.75,11250.2001953125,11340.099609375,268200.0,0.0073001453488372725,11541.707470703124,11288.33,10724.228256835937,39.0526398267372,31.312872780497855,82.56930862600744,1,-1
2018-09-14,11515.2001953125,11523.25,11430.5498046875,11443.5,276600.0,0.012779338401883056,11545.7125,11304.63599609375,10730.0605078125,48.08117688414074,31.369715231616283,72.32938994712921,0,-1
2018-09-17,11377.75,11464.9501953125,11366.900390625,11464.9501953125,201400.0,-0.011936413868727347,11545.347509765625,11316.79298828125,10735.000756835938,35.64508573034762,20.09207233811503,61.88192642532638,0,-1
2018-09-18,11278.900390625,11411.4501953125,11268.9501953125,11381.5498046875,240900.0,-0.008687975159851424,11535.755029296875,11327.37599609375,10739.397509765626,29.959888266253344,3.1419038265339623,50.133921905567895,0,-1
2018-09-19,11234.349609375,11332.0498046875,11210.900390625,11326.650390625,250600.0,-0.003949922395540484,11519.885009765625,11336.60998046875,10743.7180078125,30.013513951619373,-13.727856375719057,37.361566249310506,0,-1
2018-09-21,11143.099609375,11346.7998046875,10866.4501953125,11271.2998046875,719000.0,-0.00812241056873042,11498.494970703125,11342.41396484375,10747.627006835937,28.141371203400695,-34.06766443872948,23.07572011170251,0,1
2018-09-24,10967.400390625,11170.150390625,10943.599609375,11164.400390625,0.0,-0.015767535507102526,11467.727490234374,11342.81697265625,10751.331259765626,24.400480709228404,-63.6310680984825,5.734362469665506,1,0
2018-09-25,11067.4501953125,11080.599609375,10882.849609375,10969.9501953125,405000.0,0.009122472156029238,11443.24501953125,11345.19998046875,10756.05951171875,31.54083089489984,-78.0869575651177,-11.029901537291137,0,-1
2018-09-26,11053.7998046875,11145.5498046875,10993.0498046875,11145.5498046875,340500.0,-0.0012333817079910325,11411.3375,11345.81197265625,10760.689760742187,32.67472309064928,-89.6118370823915,-26.746288646311214,0,-1
2018-09-27,10977.5498046875,11089.4501953125,10953.349609375,11079.7998046875,405700.0,-0.006898080420062014,11373.289990234374,11344.9849609375,10764.986259765625,31.895277207392198,-103.70270465766407,-42.137571848581786,0,1
2018-09-28,10930.4501953125,11034.099609375,10850.2998046875,11008.099609375,478100.0,-0.004290539347394984,11335.21748046875,11344.85697265625,10769.418012695312,27.80763339792057,-117.31799476327433,-57.1736564315203,1,-1
2018-10-01,11008.2998046875,11035.650390625,10821.5498046875,10930.900390625,387000.0,0.007122269255513958,11301.79248046875,11344.86197265625,10773.626010742188,29.1379234141547,-120.43806239145124,-69.8265376235065,0,-1
2018-10-03,10858.25,10989.0498046875,10843.75,10982.7001953125,386800.0,-0.01363060666494631,11260.67998046875,11342.41796875,10776.589008789062,29.15782689826274,-133.4798312787225,-82.5571963545497,0,-1
2018-10-04,10599.25,10754.7001953125,10547.25,10754.7001953125,425100.0,-0.023852830796859514,11211.525,11335.2609765625,10777.974008789062,27.04990634581968,-162.83757235816847,-98.61327155527346,0,1
2018-10-05,10316.4501953125,10540.650390625,10261.900390625,10514.099609375,606400.0,-0.026681114672028716,11151.33251953125,11321.3859765625,10778.3555078125,19.013411695090042,-206.54248130023552,-120.19911350426588,1,-1
2018-10-08,10348.0498046875,10398.349609375,10198.400390625,10310.150390625,456200.0,0.003063031253653259,11094.8875,11306.65197265625,10779.131005859375,13.208033906820262,-235.9096920448701,-143.34122921238674,0,1
2018-10-09,10301.0498046875,10397.599609375,10279.349609375,10390.2998046875,430500.0,-0.004541918611438267,11033.094970703125,11289.98697265625,10779.375756835938,14.006770719413424,-259.9790487018363,-166.66879311027665,1,-1
2018-10-10,10460.099609375,10482.349609375,10318.25,10331.849609375,0.0,0.015440154906845027,10976.644970703124,11276.54896484375,10780.010004882812,23.687203434510806,-263.1863488574163,-185.9723042597046,0,1
2018-10-11,10234.650390625,10335.9501953125,10138.599609375,10169.7998046875,483500.0,-0.021553257346415555,10916.472509765625,11257.8959765625,10779.239506835938,21.220030587917762,-280.68446929147467,-204.91473726605864,1,1
2018-10-12,10472.5,10492.4501953125,10322.150390625,10331.5498046875,343500.0,0.02323964183406524,10875.722509765625,11241.778984375,10779.286005859374,32.1970675070699,-272.2213814843526,-218.37606610971744,1,1
2018-10-15,10512.5,10526.2998046875,10410.150390625,10524.2001953125,259500.0,0.003819527333492445,10832.852490234374,11225.63798828125,10779.627504882812,36.98572116657969,-259.2976359775257,-226.5603800832791,1,-1
2018-10-16,10584.75,10604.900390625,10525.2998046875,10550.150390625,265200.0,0.006872770511296089,10786.32998046875,11210.20298828125,10780.349755859375,35.96718100132014,-240.45370276303402,-229.3390446192301,0,-1
2018-10-17,10453.0498046875,10710.150390625,10436.4501953125,10688.7001953125,284800.0,-0.012442447418455793,10740.094970703125,11192.33998046875,10780.150004882813,33.65703926233941,-233.45572277360952,-230.162380250106,0,-1
2018-10-19,10303.5498046875,10380.099609375,10249.599609375,10339.7001953125,357500.0,-0.014302046081609565,10691.32744140625,11173.51697265625,10779.01025390625,32.36707397706567,-237.23843676738215,-231.57759155356123,0,-1
2018-10-22,10245.25,10408.5498046875,10224.0,10405.849609375,297300.0,-0.0056582251546914986,10641.8724609375,11151.2059765625,10777.78275390625,32.178498223298035,-242.1492263185719,-233.69191850656338,0,1
2018-10-23,10146.7998046875,10222.099609375,10102.349609375,10152.599609375,302600.0,-0.009609350217173795,10592.057470703125,11126.39998046875,10776.127250976562,27.830651930258384,-251.0907525010589,-237.1716853054625,1,-1
2018-10-24,10224.75,10290.650390625,10126.7001953125,10278.150390625,351400.0,0.007682244334463961,10554.924951171875,11103.1059765625,10774.5975,33.06963148554128,-249.01653945669932,-239.54065613570987,0,-1
2018-10-25,10124.900390625,10166.599609375,10079.2998046875,10135.0498046875,0.0,-0.009765481735494741,10507.7974609375,11076.603984375,10773.011000976563,36.144292372905525,-252.51885944950482,-242.1362967984689,0,1
2018-10-26,10030.0,10128.849609375,10004.5498046875,10122.349609375,364300.0,-0.0093729702973544,10456.607470703126,11047.78998046875,10770.945,40.60109419188796,-259.95553608119553,-245.7001446550142,1,-1
2018-10-29,10250.849609375,10275.2998046875,10020.349609375,10078.099609375,364400.0,0.022018904224825553,10420.2724609375,11024.21697265625,10769.675249023438,47.16302980310828,-245.20190322333292,-245.60049636867797,0,1
2018-10-30,10198.400390625,10285.099609375,10175.349609375,10239.400390625,289800.0,-0.005116572845048073,10383.669970703126,11001.06998046875,10767.873002929688,47.01348397226265,-235.03244873955555,-243.4868868428535,1,0
2018-10-31,10386.599609375,10396.0,10105.099609375,10209.5498046875,375000.0,0.01845379780568379,10352.5849609375,10980.09998046875,10766.688002929688,47.8972330779005,-209.37345186491984,-236.66419984726676,0,1
2018-11-01,10380.4501953125,10441.900390625,10341.900390625,10441.7001953125,348500.0,-0.0005920526730374132,10328.694970703125,10960.00798828125,10765.40525390625,54.76969533167336,-187.37477849103198,-226.8063155760198,1,-1
2018-11-02,10553.0,10606.9501953125,10457.7001953125,10462.2998046875,421200.0,0.01662257430466929,10326.382470703125,10941.65298828125,10765.009252929687,52.75101254028136,-154.23936873880302,-212.2929262085765,0,0
2018-11-05,10524.0,10558.7998046875,10477.0,10558.75,301900.0,-0.0027480337344830685,10336.7599609375,10921.09798828125,10764.373251953126,50.39597887753977,-128.83425433191042,-195.60119183324326,1,1
2018-11-06,10530.0,10600.25,10491.4501953125,10552.0,0.0,0.0005701254275940482,10345.857470703126,10900.27998046875,10763.617001953126,48.02467465478315,-106.98313330848396,-177.8775801282914,1,0
2018-11-07,10598.400390625,10616.4501953125,10582.2998046875,10614.4501953125,31200.0,0.006495763592117676,10360.725,10880.59298828125,10762.901254882812,55.49509742750624,-83.18768672108854,-158.93960144685084,0,-1
2018-11-09,10585.2001953125,10619.5498046875,10544.849609375,10614.7001953125,296600.0,-0.0012454893970770264,10366.980029296876,10861.155,10762.325004882812,61.87147963560267,-64.64952977046596,-140.08158711157387,0,1
2018-11-12,10482.2001953125,10645.5,10464.0498046875,10607.7998046875,259700.0,-0.009730567027500525,10379.35751953125,10836.96,10760.793256835937,59.62470180271021,-57.605110167893145,-123.58629172283773,1,0
2018-11-13,10582.5,10596.25,10440.5498046875,10451.900390625,254600.0,0.009568583199961456,10384.85751953125,10813.84,10759.620756835937,67.67119381171355,-43.42838548803775,-107.55471047587774,0,1
2018-11-14,10576.2998046875,10651.599609375,10532.7001953125,10634.900390625,384500.0,-0.0005858913595558901,10388.047509765625,10791.52798828125,10758.028754882813,65.13933315557992,-32.320957111507596,-92.50795980300373,1,1
2018-11-15,10616.7001953125,10646.5,10557.5,10580.599609375,0.0,0.0038198983927342223,10389.64501953125,10770.32599609375,10756.281254882813,72.32209581777903,-20.027402782468926,-78.01184839889676,1,1
2018-11-16,10682.2001953125,10695.150390625,10631.150390625,10644.0,342800.0,0.006169525256907837,10401.1025390625,10750.36,10754.273754882812,80.41416081702766,-4.942396937412923,-63.397958106599994,1,-1
2018-11-19,10763.400390625,10774.7001953125,10688.7998046875,10731.25,272100.0,0.0076014485618920435,10424.095068359375,10733.981015625,10752.660756835938,77.4811766307478,13.410171905579773,-48.036332104164046,0,-1
2018-11-20,10656.2001953125,10740.849609375,10640.849609375,10740.099609375,295200.0,-0.009959695953136949,10444.642578125,10716.6990234375,10750.593505859375,73.18443711393232,19.084560154726205,-34.612153652386,0,-1
2018-11-21,10600.0498046875,10671.2998046875,10562.349609375,10670.9501953125,300900.0,-0.00526926949530282,10467.305078125,10699.161015625,10747.941752929688,62.478804535857876,18.83358462879005,-23.92300599615079,0,1
2018-11-22,10526.75,10646.25,10512.0,10612.650390625,239500.0,-0.006915043423200262,10482.405078125,10678.9580078125,10745.327250976563,57.930376617588045,12.575045770108773,-16.623395642898878,1,1
2018-11-26,10628.599609375,10637.7998046875,10489.75,10568.2998046875,0.0,0.009675313783931383,10507.5900390625,10659.7480078125,10743.331748046876,54.4381534199706,15.653081933305657,-10.168100127657972,1,1
2018-11-27,10685.599609375,10695.150390625,10596.349609375,10621.4501953125,0.0,0.0053628890065369195,10540.37001953125,10644.6980078125,10741.675244140624,59.184914976898675,22.433274574746974,-3.6478251871769833,1,1
2018-11-28,10728.849609375,10757.7998046875,10699.849609375,10708.75,424500.0,0.004047503329813518,10564.27001953125,10633.525,10741.516494140626,60.84297700216623,30.939883914055827,3.2697166330695793,1,0
2018-11-29,10858.7001953125,10883.0498046875,10782.349609375,10808.7001953125,691300.0,0.012102936537020215,10597.285009765625,10623.30099609375,10742.47724609375,63.30230176577504,47.61046636107494,12.137866578670652,1,0
2018-11-30,10876.75,10922.4501953125,10835.099609375,10892.099609375,453900.0,0.001662243580064171,10621.792529296876,10610.5319921875,10744.36974609375,64.82580804072904,61.56876504693355,22.024046272323233,1,0
2018-12-03,10883.75,10941.2001953125,10845.349609375,10930.7001953125,409700.0,0.000643574597191332,10646.95751953125,10600.6519921875,10746.404995117187,72.62887363862,72.36152025611409,32.09154106908141,0,-1
2018-12-04,10869.5,10890.9501953125,10833.349609375,10877.099609375,322100.0,-0.0013092913747559942,10662.78251953125,10592.463984375,10747.868247070313,67.91060785198006,78.85599775326773,41.444432405918675,0,-1
2018-12-05,10782.900390625,10821.0498046875,10747.9501953125,10820.4501953125,312300.0,-0.007967211865771207,10675.7275390625,10583.435,10749.507998046874,61.71735756719124,76.13738880228266,48.383023685191475,0,1
2018-12-06,10601.150390625,10722.650390625,10588.25,10718.150390625,318500.0,-0.01685539079615528,10679.28505859375,10572.596015625,10749.815,49.239952992884966,58.64118647541545,50.434656243236276,1,-1
2018-12-07,10693.7001953125,10704.5498046875,10599.349609375,10644.7998046875,325800.0,0.008730166187373989,10684.050048828125,10567.12201171875,10750.778999023438,50.547619047619044,51.647950422595386,50.6773150791081,0,1
2018-12-10,10488.4501953125,10558.849609375,10474.9501953125,10508.7001953125,381300.0,-0.019193543511718203,10679.212548828125,10555.54201171875,10750.49375,38.29052250531722,29.2071193222655,46.38327592773958,1,1
2018-12-11,10549.150390625,10567.150390625,10333.849609375,10350.0498046875,425500.0,0.005787336945131116,10682.56005859375,10545.4490234375,10750.978002929687,45.252989968049846,16.13460775209387,40.33354229261044,1,1
2018-12-12,10737.599609375,10752.2001953125,10560.7998046875,10591.0,360500.0,0.01786392380162427,10690.3150390625,10540.65001953125,10752.773999023437,55.458981384947506,20.74172744495627,36.415179323079606,1,0
2018-12-13,10791.5498046875,10838.599609375,10749.5,10810.75,376200.0,0.005024418610784842,10701.0775390625,10537.87201171875,10754.92974609375,60.6731162090609,28.418640477739245,34.81587155401154,1,1
2018-12-14,10805.4501953125,10815.75,10752.099609375,10784.5,340100.0,0.001288081033454791,10710.5150390625,10533.81501953125,10756.96974609375,57.67214506558573,35.21831984983146,34.896361213175524,1,0
2018-12-17,10888.349609375,10900.349609375,10844.849609375,10853.2001953125,296900.0,0.007672000015183311,10720.822509765625,10534.41701171875,10759.497993164063,58.60240716248513,46.75741427056164,37.268571824652746,1,1
2018-12-18,10908.7001953125,10915.400390625,10819.099609375,10850.900390625,286100.0,0.0018690239262686426,10728.0875,10540.606015625,10761.586245117187,57.78203523586497,56.888575851382484,41.19257262999869,1,0
2018-12-19,10967.2998046875,10985.150390625,10928.0,10930.5498046875,312100.0,0.005371823253533137,10743.64248046875,10553.6230078125,10763.50974609375,55.00782655842179,68.85240546340538,46.72453919668003,0,-1
2018-12-20,10951.7001953125,10962.5498046875,10880.0498046875,10885.2001953125,318900.0,-0.001422374664029169,10761.225,10565.696015625,10765.496748046875,53.46398715306645,76.19672016127879,52.61897538959978,0,-1
2018-12-21,10754.0,10963.650390625,10738.650390625,10944.25,377500.0,-0.018052009440243655,10772.5875,10574.75501953125,10766.8025,44.901963793751776,65.31151843056614,55.15748399779305,0,1
2018-12-24,10663.5,10782.2998046875,10649.25,10780.900390625,223400.0,-0.008415473312255894,10774.33251953125,10578.82302734375,10767.828251953126,42.363575808915634,48.81956244860339,53.88989968795512,1,1
2018-12-26,10729.849609375,10747.5,10534.5498046875,10635.4501953125,263700.0,0.006222123071693231,10776.54501953125,10588.72701171875,10769.683251953125,48.00343125796621,40.63501235648437,51.23892222166098,1,1
2018-12-27,10779.7998046875,10834.2001953125,10764.4501953125,10817.900390625,456100.0,0.004655255863871277,10779.092529296875,10594.8730078125,10772.336000976562,57.46394651525822,37.74416946187375,48.53997166970354,1,0
2018-12-28,10859.900390625,10893.599609375,10817.150390625,10820.9501953125,245500.0,0.007430619064249022,10779.1525390625,10601.821015625,10775.864501953125,57.01681257797535,41.43892140598837,47.11976161696051,1,-1
2018-12-31,10862.5498046875,10923.5498046875,10853.2001953125,10913.2001953125,180900.0,0.00024396301689710853,10778.442529296875,10607.37701171875,10778.963999023437,69.0536776555319,44.0727809295131,46.510365479471034,0,-1
2019-01-02,10792.5,10895.349609375,10735.0498046875,10868.849609375,309700.0,-0.006448744166611009,10773.880029296875,10614.166015625,10781.792250976563,62.27737738388741,40.04607356199449,45.217507095975726,0,1
2019-01-03,10672.25,10814.0498046875,10661.25,10796.7998046875,286200.0,-0.011141996757007222,10764.017529296874,10621.54001953125,10783.046499023438,46.45935758594198,26.842287749132083,41.542463226607,1,1
2019-01-04,10727.349609375,10741.0498046875,10628.650390625,10699.7001953125,296600.0,0.0051628859308019415,10761.239990234375,10631.18201171875,10784.548999023438,46.52595978545195,20.586956731940518,37.3513619276737,1,1
2019-01-07,10771.7998046875,10835.9501953125,10750.150390625,10804.849609375,269400.0,0.004143632577580325,10769.7724609375,10643.68201171875,10786.35349609375,48.23736672061613,18.99733169517458,33.68055588117388,1,1
2019-01-08,10802.150390625,10818.4501953125,10733.25,10786.25,277700.0,0.0028175965472634346,10775.194970703125,10655.23001953125,10788.56349609375,45.22177279656319,19.956534528102566,30.93575161055962,1,-1
2019-01-09,10855.150390625,10870.400390625,10749.400390625,10862.400390625,333000.0,0.004906430486840696,10793.52998046875,10669.83501953125,10791.86349609375,47.13529993804077,24.70854205215619,29.690309698878938,0,-1
2019-01-10,10821.599609375,10859.349609375,10801.7998046875,10859.349609375,254400.0,-0.0030907707440862575,10807.15244140625,10685.66701171875,10795.500244140625,41.99097947137254,25.47363044505073,28.8469738481133,0,-1
2019-01-11,10794.9501953125,10850.150390625,10739.400390625,10834.75,260800.0,-0.0024626132017869784,10810.019970703124,10696.5490234375,10798.853247070312,41.48699649746591,23.656881705781416,27.808955419646928,0,1
2019-01-14,10737.599609375,10808.0,10692.349609375,10807.0,298800.0,-0.005312723532749919,10807.3224609375,10707.3330078125,10801.764995117188,48.94909815425743,17.38893345400902,25.724951026519346,1,0
2019-01-15,10886.7998046875,10896.9501953125,10777.5498046875,10777.5498046875,310700.0,0.013895116296032572,10811.38994140625,10717.33701171875,10805.625244140625,63.30748181023516,24.181993185336978,25.416359458282876,1,0
2019-01-16,10890.2998046875,10928.150390625,10876.900390625,10899.650390625,276500.0,0.0003214902508350548,10811.487451171875,10727.53400390625,10810.086494140625,60.336269579342186,29.50781498982178,26.23465056459066,1,0
2019-01-17,10905.2001953125,10930.650390625,10844.650390625,10920.849609375,271700.0,0.001368225934293088,10811.312451171874,10734.5780078125,10813.959243164063,58.46040522448636,34.53283115441991,27.894286682556512,1,1
2019-01-18,10906.9501953125,10928.2001953125,10852.2001953125,10914.849609375,323800.0,0.0001604738994844812,10808.294970703126,10742.23701171875,10817.5732421875,53.549583957728274,38.215874233186696,29.95860419268255,1,-1
2019-01-21,10961.849609375,10987.4501953125,10885.75,10919.349609375,288800.0,0.0050334340103701525,10808.80244140625,10750.87400390625,10821.813989257813,56.94403280152862,45.045381194662696,32.975959593078585,0,-1
2019-01-22,10922.75,10949.7998046875,10864.150390625,10949.7998046875,300800.0,-0.0035668806605010372,10817.23994140625,10757.36099609375,10825.368740234375,59.5204920139107,46.76373967650579,35.73351560976403,0,0
2019-01-23,10831.5,10944.7998046875,10811.9501953125,10931.0498046875,298900.0,-0.008354123274816327,10825.63994140625,10762.2869921875,10828.301240234376,62.15554614682783,40.29790954488453,36.64639439678813,1,-1
2019-01-24,10849.7998046875,10866.599609375,10798.650390625,10844.0498046875,361100.0,0.001689498655541799,10831.637451171875,10769.638984375,10831.908237304688,59.90295203360033,36.23266625962788,36.563648769356085,0,-1
2019-01-25,10780.5498046875,10931.7001953125,10756.4501953125,10859.75,463400.0,-0.006382606245884936,10831.674951171875,10773.59998046875,10834.185234375,50.6803506235535,27.110522189870608,34.67302345345899,0,0
2019-01-28,10661.5498046875,10804.4501953125,10630.9501953125,10792.4501953125,419700.0,-0.011038398055380982,10821.757421875,10775.30498046875,10835.834985351563,40.39219978085073,10.161713905134093,29.770761543794013,0,0
2019-01-29,10652.2001953125,10690.349609375,10583.650390625,10653.7001953125,356900.0,-0.0008769465552643796,10811.23994140625,10776.01498046875,10837.19923828125,35.25178018147419,-3.9789077370987798,23.020827687615455,0,1
2019-01-30,10651.7998046875,10710.2001953125,10612.849609375,10702.25,410100.0,-3.758759858607519e-05,10804.204931640625,10775.40697265625,10838.446987304687,37.03619204404302,-15.044338672041704,15.407794415684023,1,1
2019-01-31,10830.9501953125,10838.0498046875,10678.5498046875,10690.5498046875,604800.0,0.016818790618479573,10812.13994140625,10776.75796875,10840.515986328124,52.22937717259046,-9.251191136203488,10.475997305306521,1,0
2019-02-01,10893.650390625,10983.4501953125,10813.4501953125,10851.349609375,482300.0,0.005788983808607595,10820.45498046875,10781.50697265625,10842.690986328125,59.600171101199635,0.39475133003543306,8.459748110252304,1,1
2019-02-04,10912.25,10927.900390625,10814.150390625,10876.75,318300.0,0.0017073807867935553,10827.477490234374,10787.7509765625,10844.84923828125,51.865441411210256,9.431344593271206,8.654067406856086,1,1
2019-02-05,10934.349609375,10956.7001953125,10886.7001953125,10908.650390625,268100.0,0.0020252110586724825,10834.087451171876,10795.90296875,10846.87923828125,53.14305145024785,18.166748671666937,10.556603659818258,1,0
2019-02-06,11062.4501953125,11072.599609375,10962.7001953125,10965.099609375,298500.0,0.011715428033110209,10844.45244140625,10804.57998046875,10849.44798828125,59.65969352741025,35.02254791132873,15.449792510120353,1,-1
2019-02-07,11069.400390625,11118.099609375,11043.599609375,11070.4501953125,263500.0,0.0006282690714798367,10856.84248046875,10812.25599609375,10852.163989257813,59.91578535757246,48.38397260651982,22.036628529400247,0,-1
2019-02-08,10943.599609375,11041.2001953125,10925.4501953125,11023.5,352800.0,-0.011364733121095205,10864.274951171876,10816.55099609375,10854.05548828125,48.974777597837196,48.265551027465335,27.282413029013266,0,-1
2019-02-11,10888.7998046875,10930.900390625,10857.099609375,10930.900390625,286000.0,-0.005007475295473629,10871.8349609375,10817.15298828125,10855.67923828125,48.125853783710646,43.251241427466084,30.476178708703834,0,-1
2019-02-12,10831.400390625,10910.900390625,10823.7998046875,10879.7001953125,292300.0,-0.005271417887377283,10869.064990234376,10816.24599609375,10856.912739257812,49.99428780075849,34.25088900735318,31.231120768433705,0,-1
2019-02-14,10746.0498046875,10792.7001953125,10718.75,10786.099609375,627000.0,-0.007879921603800577,10861.852490234374,10813.4919921875,10857.571240234374,44.47521856792507,20.000413571995523,28.98497932914607,0,-1
2019-02-15,10724.400390625,10785.75,10620.400390625,10780.25,521900.0,-0.002014639281967212,10852.8125,10810.59,10858.340493164062,46.85031821662834,6.8805674387713225,24.56409695107112,0,-1
2019-02-18,10640.9501953125,10759.900390625,10628.400390625,10738.650390625,345400.0,-0.00778133902809619,10839.5125,10807.75099609375,10858.456245117188,48.79647168907045,-10.133920951944674,17.624493370467963,0,1
2019-02-19,10604.349609375,10722.849609375,10585.650390625,10636.7001953125,291500.0,-0.0034395975233135756,10821.6375,10807.81498046875,10858.016494140626,47.29061261052038,-26.26857915675828,8.845878865022716,1,1
2019-02-20,10735.4501953125,10752.7001953125,10646.400390625,10655.4501953125,289200.0,0.012362906803977669,10812.272509765626,10808.64998046875,10857.996997070313,54.125781970981095,-28.15216970788788,1.446269150440597,1,0
2019-02-21,10789.849609375,10808.849609375,10721.5,10744.099609375,279600.0,0.005067269008080633,10810.189990234376,10814.67796875,10858.35599609375,47.688383532691745,-24.96754044572117,-3.836492768791757,1,1
